Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
1,0.7766138190395789,6094998,시공간,기리보이,시공간이랑 어쩌라고,676,시간은 진상이야  너와 나 헤어질 때로 데려가니까  여기는 비상이야  누군가 시계태엽을 감으려니까  우린 차원 속 사람으로서  차원 같은 미친 사랑을 하고  차원적인 싸움을 매일 하지만  난 그냥 차원 속 그저 미개한 인간  넌 자꾸 내게 중력처럼 당겨  그럴수록 나는 멀어질 텐데  난 밟히는 미개한 잡초  그럴수록 나는 자라날 텐데  나의 밤낮은 매일 뒤바뀌어  시계 초침은 계속 너의 위주로 감겨  너의 시간은 나와는 되게 많이 달러  난 블랙홀에 빠지고 넌 지구에 가까워  우린 태양의 주변을 공전하는 지구  어떤 별에서 왔든지 너만 봐      시공간을 넘어서 우린 마주쳤고  어쩌면 보이는 것보다 가까울 수도  어쩌면 이건 과학일 수도  우린 중량이 다르니까 떨어질 때도  다를 수밖에 없어 사이 벌어진대도  내가 빨리 갈 때 너가 많이 느려지는 건  우리의 잘못이 아니고 그냥 과학인 거야  그니까 내가 느려질 때 너는 나의 발을 맞춰  과학 문제처럼 그냥 내 해답을 맞혀  그럼 내가 이제 그 문제를 해결할게  나의 실수들을 과학적으로 해명할게  문제  우린 일이 너무 많아  너가 먼저 끝나도 내가 안 끝날 수 있잖아  문제  넌 의심이 너무 많아  진짜로 걔는 친구고 친척일 수 있잖아  문제  진짜 너무 막혀 차가  우리 데이트 장소 맨날 강남이잖아  문제         넌 이걸 풀 생각이 전혀 없단 거지  우린 태양의 주변을 공전하는 지구  어떤 별에서 왔든지 너만 봐      시공간을 넘어서 우린 마주쳤고  어쩌면 보이는 것보다 가까울 수도  어쩌면 이건 과학일 수도  내가 두뇌를 꺼내서 보여주면  너가 날 이해하고서 봐줄라나  내가 달콤한 말들로 공격하면  너가 씁쓸한 미소로 반응한다  사랑 같은 건 왜 이리 달콤할까  우린 왜 맨날 개미처럼 반응하다  싸우고 사과하고 화내고 반복  사랑은 과학이고 우리는 그 과정  갈릴레오 갈릴 레이디  장영실의 해시계  시공간을 넘어서   우린 차원의 문을 깨지  너와 나는 같을 때와  다를 때도 항상 함께 하는   사랑은 보이지 않는 월리  이건 과학이자 이론 절대 변치 않는 원리,https://image.bugsm.co.kr/album/images/200/40371/4037160.jpg?version=20210421043033.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
0,0.6240668784388302,32396607,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final,664,불 협 화 음  학교 친구들은 나 빼고  방에 가네 잘됐어  난 집에 도착해 건반에 손을 올리지  난 이걸 바랬어   나한테는 이게 게임이자  지도가 없는 여행이야  나는 어른은 못 되지  상상은 항상 도를 지나쳐 레미파  나를 부끄러워하네 미안해  말 더듬는 건 수술이 안 된대  나는 모난 돌  상처로 생긴 내 어두운 면들이 만나  모서리가 됐어  나는 어른이 아냐  그러기엔 버릇이 나빠 닥쳐  난 불협화음  내가 랩을 사랑했던 이유는 그거야  똑같은 것들 사이에 튀는 무언가  동그라미들 사이에 각진 세모 하나  우린 그걸 작품이라고 불러 친구야  쟤들은 아무것도 몰라  불 협 화 음  라라라라라  라라라라라라  너무 급해  맘이 열릴 때까지 기다려줄래  잠시 잠시  나한테 기대지 말길  나는 엘리베이터 문 같지  모두 멀어지기 시작해 점점  나의 아이돌은 다른 시댈 살았었어  당신은 한숨만 쉬다가 목숨을 끊었고  나는 숨을 쉬기 위해 목줄을 끊었어  우리는 똑같이 쓸모없고  세상은 뭣같이 아름답지  누가 나를 사랑할 수 있다 했어  거짓말 치지 마 재수 없어 당신  두발 규제를 벗어나자마자 단발병  동심이 없어진 자리에 생긴 환상통  그냥 색깔이 다른 것 뿐야  나는 불협화음  어느 새부터 힙합은 안 멋져  이건 하나의 유행 혹은  쇼  우린 돈보다 사랑이  트로피보다 철학이  명품보다 동묘 앞 할아버지 할머니 패션     가  세상을 망치는 중이야  중요한 건 평화 자유 사랑    똑같은 것들 사이에 튀는 무언가  동그라미들 사이에 각진 세모 하나  우린 그걸 작품이라고 불러 친구야  쟤들은 아무것도 몰라  불 협 화 음  라라라라라  라라라라라라  라라라라라  라라라라라라,https://image.bugsm.co.kr/album/images/200/204353/20435301.jpg?version=20211130011516.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.9454202898661531,82990080,Lover Like Me,CL,Lover Like Me,653,한눈 파는 그런         우린 원해      섞어서   빠져 내 매력에 매일마다 새롭네   백이면 백 내가 하면 잘돼  나의 기지배들 놀때가됐어 다 함께  난 오늘 날씨처럼 매일마다 정말 핫해  마셔     넌        관심없어              ,https://image.bugsm.co.kr/album/images/200/161780/16178043.jpg?version=20211023010048.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9814128885461156,32322448,불꽃놀이,하현상,불꽃놀이,641,저물어가는 태양이 어딘가  떠밀려가던 내 뒷모습 같아  태워버리고  태워버리다가  남김없이 사라져버릴까  돌아가자  벌써 모두 가버렸으니까  아쉬운 것 투성이지만  아름다운 건 끝이 있다는 것 아닐까  그리운 맘  서러워지는 맘  가는 길에 두고 내릴까  저 멀리 저 멀리 말이야  저물어가는 태양이 어딘가  떠밀려가던 내 뒷모습 같아  태워버리고  태워버리다가  남김없이 사라져버릴까  차가운 말  시려워지는 맘  가는 길에 다 두고 내릴까  더 멀리 더 멀리 말이야  저물어가는 태양이 어딘가  떠밀려가던 내 뒷모습 같아  태워버리고  태워버리다가  남김없이 사라져버릴까  조금만 더 곁에 머물러있다  짧은 순간 부서지면 안 될까  울어버리고  웃어버리다가  아직 까지 남은 건  어디를 보게 될까,https://image.bugsm.co.kr/album/images/200/204177/20417737.jpg?version=20210901002837.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.6002138601755579,6135174,널 그리워하고 있어,양다일,널 그리워하고 있어,637,우리 헤어진 게 언제인지  기억나지 않던 어느 날  잠이 오지 않아 아무 생각 없이  기억 속에서 널 꺼내 본다  넌 이미 떠났고 난 계속 그리워해 보이지 않아  붙잡으려 손을 뻗고 있어  뭘 어떡하려고 널 또 찾는지  지나간 사랑에 아쉬움들이 남았을까  우리 만났던 그 시간들이  아름다웠던 건 몰랐어  이제 알아보니 다 내 잘못인걸  되돌아가고 싶은 마음뿐인데  넌 이미 떠났고 난 계속 그리워해 보이지 않아  붙잡으려 손을 뻗고 있어  뭘 어떡하려고 널 또 찾는지  지나간 사랑에 아쉬움들이 남았을까  짧게나마 잊고 살 수 있다면  좋을 텐데 그러지 못해 어떡하니 나  넌 이미 떠났고 네 품이 그리워도 보이지 않아  미안하단 말도 못 하는데  뭘 어떡하려고 널 또 찾는지  지나간 사랑은 아쉬움들로 가득한걸,https://image.bugsm.co.kr/album/images/200/40671/4067172.jpg?version=20211111003803.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.8547926833290747,32203225,SUMMERIDE,박재범,SUMMERIDE,636,몸이 지쳤을 때 밖을 바라봐  자연과 함께 하나가 돼버리네  설레이는 마음 내가 달려가  위치 보내면           올라타 딱이네          날씨도 최고네  분위기 거의                 고민  자유롭게             고민  자유롭게                                         오랜만에 만난 여름날       즐거운 이 느낌 엄청나  이 추억 간직하고파  이따 집에 가서 오늘 날짜  메모지에 적어놔  기분                       어느 때도 언제나         매일   함께 있으면  도로도 천국이야  이 순간 맛있어                         고민  자유롭게             고민  자유롭게                                               고민  자유롭게             고민  자유롭게                                       ,https://image.bugsm.co.kr/album/images/200/203898/20389810.jpg?version=20210412120000.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
0,0.3521894500389273,32135619,Mine,범키,Mine with KozyPop,632,누구든 녹여 버리는   익숙해질 때쯤에 더 떨리는 기분         하루종일 너와 나 너와 나  입안에 맴도는 말                눈에 다 들어와 너와 나             너 없는 여기는 답답해            밤을 샐래 같이   온 세상에 마치   둘뿐이라는 듯이   아침이 올 때까지       버킷 리스트를 만들자  다 괜찮을 거니까  오늘 밤은 기니까            뭐든지 다 좋아 난                            누구든 녹여 버리는   익숙해질 때쯤에 더 떨리는 기분         하루종일 너와 나 너와 나   입안에 맴도는 말                      우린 시간이 많아                너 없는 올해는 상상 못 해 난   거리는 조용해 우릴 위해            영화를 찍자                     카메라를 돌려  춤을 춰    허리에 팔을 둘러  한 발짝도 허락하지 않을 거야 밖엔       우린 그거 밖엔  필요가 없고 너 역시도 알고 있지  커튼을 쳐줘 시간도 알 수가 없게       음악 키워 더             누구든 녹여 버리는   익숙해질 때쯤에 더 떨리는 기분          하루종일 너와 나 너와 나   입안에 맴도는 말                                     영원히 그저 이렇게       난 녹아내려 녹아내려 난 우우  달콤한 기분 하루종일      난 녹아내려                       ,https://image.bugsm.co.kr/album/images/200/203754/20375417.jpg?version=20210128002425.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.5446504804713029,6137219,I'm a 빛,화사(Hwa Sa),Guilty Pleasure,618,빛  누가 날 감히 예뻐해 준대  고스란히       내가 좀 지랄맞지  세상이 미쳐 돌아가는 건지           내가 줄게 자비       내가 미쳐 돌아도  나의 죄는          울지 못해 웃어도      빛  바로 지금이야 난             모든 게 다 뻔해  죽기보다 싫은데      빛  나의 마음속에서 불이 날 때      빛  너는 꿈속에서 금이나 캐     아이 멋져  아이 멋져  아이 멋져  모든 게 영원할 수는 없다지       잃지 않기를 바라  한 마디로 난 제정신이 아냐                     내가 미쳐 돌아도  나의 죄는          울지 못해 웃어도  어쩌겠어      빛  바로 지금이야 난             모든 게 다 뻔해  죽기보다 싫은데      빛  나의 마음속에서 불이 날 때      빛  너는 꿈속에서 금이나 캐     아이 멋져  아이 멋져  아이 멋져  의미가 없다면 무늬 없는   답답해 숨 좀 쉬고 싶어 난    더 이상 끌려 다니기 싫어 난                빛  바로 지금이야 난             모든 게 다 뻔해  죽기보다 싫은데      빛  나의 마음속에서 불이 날 때      빛  너는 꿈속에서 금이나 캐     아이 멋져  아이 멋져  아이 멋져,https://image.bugsm.co.kr/album/images/200/40679/4067958.jpg?version=20211126203830.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.684425154520264,6099354,빛,Colde(콜드),빛,593,난 아직도 그 때를 기억해  가진 거 하나도 없을 때  전부 잃어버려도 괜찮아  넘어지면 다시 털고 일어나  난 어디든          네가 나를 감쌀 때  떠오르는       우릴 둘러싸는 문제를  펼쳐두고서 그냥 신나게 춤출래  부르자    고민만 하지 말고  밖으로 나와서       그 다음에서  우리를 기다리는 건  이 노래처럼  천천히 스며 들어와             잡을 수 있을까        눈 앞에 펼쳐진 순간        잡을 수 있어 난                  너는 나를 움직이게 해    너 없인 한 치 앞도 볼 수 없네     넌 내게 멜로디와 사랑의 말을 건네  오늘을 살아가는 우릴 위해 건배  모든 게 사라지고 난 뒤에  나는 너의 품 속에서 잠들래  너는 말해 그저 따라오면 돼  잡힐 듯 잡히지가 않네 왜       어느덧 하늘 위  인생은 아름다워  청춘은 남지 않아  물결을 타는 중  어둠이 잠든 후  어디쯤 왔을지는  아무도 몰라도   어느덧 올라와 있었지 언덕에  끝을 모르고 가는 거야    내가 가는 곳에 네가 없을 때  눈을 감으면 오히려 더 선명해  지나온 시간은 기억 저편에  다시 돌아갈 수 없는 걸 어떡해  나는 길을 만들어 가     모든 것을 걸고 걸어가자 빛나게        잡을 수 있을까        눈 앞에 펼쳐진 순간        잡을 수 있어 난                  너는 나를 움직이게 해    너 없인 한 치 앞도 볼 수 없네     넌 내게 멜로디와 사랑의 말을 건네  오늘을 살아가는 우릴 위해 건배,https://image.bugsm.co.kr/album/images/200/40389/4038916.jpg?version=20210421043048.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
1,0.8493802202782388,6107474,인생은 나쁜X,비비(BIBI),인생은 나쁜X,572,나를 현혹시켜 넌   나를 취하게해 넌   내 정신을 흐리게 해   곁에 맴을 도는게   하마터면 또 넘어갈 뻔 했어  하마터면 또 네게 속을 뻔 했어  너 같은 애라면 목숨 걸 수 있어  라고 하며 나 또 네게 갈 뻔했어  야 인생은 나를 놀래키려 하지만     나를 중독시키지만  야 야 인생은 나를 휘두르려 하지만      따위엔  안 당하지 난                                  하마터면 또 네 거짓말에 홀려  빤스까지 머리 위에 쓸 뻔 했어  너 같은 애라면 믿어볼 수 있어  라고 하며 나 또 네게 갈 뻔했어  음 인생은 나를 깜빡 속게 하지만  내 간을 엿 바꿔 먹으려 하지만  별거 아니라고 나를 타이르지만  네가 지나가고 나면 남아 껍질만                                  야 인생은 나를 놀래키려 하지만     나를 중독시키지만  야 야 인생은 나를 휘두르려 하지만      따위엔  안 당하지 난                                ,https://image.bugsm.co.kr/album/images/200/40425/4042513.jpg?version=20210524140001.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
